20486, 1000, 470, 530
20998, 1000, 574, 426
20487, 1000, 0, 1000
16392, 1000, 497, 497
16904, 1000, 556, 439
16393, 1000, 343, 654
17416, 1000, 559, 437
17928, 1000, 655, 340
17417, 1000, 377, 621
16394, 1000, 432, 566
16906, 1000, 534, 461
16395, 1000, 250, 750
18440, 1000, 648, 352
18952, 1000, 754, 243
18441, 1000, 498, 502
19464, 1000, 759, 241
19976, 1000, 1000, 0
19465, 1000, 577, 423
18442, 1000, 602, 395
18954, 1000, 687, 303
18443, 1000, 403, 597
16396, 1000, 432, 564
16908, 1000, 470, 522
16397, 1000, 274, 723
17420, 1000, 446, 546
17932, 1000, 594, 396
17421, 1000, 301, 694
16398, 1000, 330, 669
16910, 1000, 410, 581
16399, 1000, 0, 1000
24576, 1000, 759, 241
25088, 1000, 776, 221
24577, 1000, 644, 356
25600, 1000, 805, 193
26112, 1000, 875, 123
25601, 1000, 701, 297
24578, 1000, 664, 335
25090, 1000, 734, 265
24579, 1000, 515, 485
26624, 1000, 833, 166
27136, 1000, 879, 121
26625, 1000, 776, 224
27648, 1000, 929, 71
28160, 1000, 1000, 0
27649, 1000, 843, 157
26626, 1000, 801, 197
27138, 1000, 830, 167
26627, 1000, 633, 367
24580, 1000, 625, 371
25092, 1000, 713, 283
24581, 1000, 499, 501
25604, 1000, 713, 285
26116, 1000, 811, 185
25605, 1000, 600, 399
24582, 1000, 539, 457
25094, 1000, 606, 387
24583, 1000, 0, 1000
28672, 1000, 1000, 0
29184, 1000, 1000, 0
28673, 1000, 1000, 0
29696, 1000, 1000, 0
30208, 1000, 1000, 0
29697, 1000, 1000, 0
28674, 1000, 1000, 0
29186, 1000, 1000, 0
28675, 1000, 1000, 0
30720, 1000, 1000, 0
31232, 1000, 1000, 0
30721, 1000, 1000, 0
31744, 1000, 1000, 0
32256, 1000, 1000, 0
31745, 1000, 1000, 0
30722, 1000, 1000, 0
31234, 1000, 1000, 0
30723, 1000, 1000, 0
28676, 1000, 1000, 0
29188, 1000, 1000, 0
28677, 1000, 1000, 0
29700, 1000, 1000, 0
30212, 1000, 1000, 0
29701, 1000, 1000, 0
28678, 1000, 1000, 0
29190, 1000, 1000, 0
28679, 1000, 0, 0
24584, 1000, 672, 326
25096, 1000, 751, 243
24585, 1000, 554, 446
25608, 1000, 742, 253
26120, 1000, 849, 149
25609, 1000, 624, 371
24586, 1000, 646, 352
25098, 1000, 701, 291
24587, 1000, 448, 552
26632, 1000, 790, 208
27144, 1000, 836, 161
26633, 1000, 670, 330
27656, 1000, 880, 120
28168, 1000, 1000, 0
27657, 1000, 752, 248
26634, 1000, 758, 237
27146, 1000, 784, 205
26635, 1000, 576, 424
24588, 1000, 612, 383
25100, 1000, 667, 324
24589, 1000, 441, 556
25612, 1000, 688, 303
26124, 1000, 793, 197
25613, 1000, 481, 504
24590, 1000, 484, 506
25102, 1000, 564, 412
24591, 1000, 0, 1000
16400, 1000, 417, 583
16912, 1000, 476, 520
16401, 1000, 296, 704
17424, 1000, 458, 540
17936, 1000, 579, 418
17425, 1000, 319, 678
16402, 1000, 334, 664
16914, 1000, 392, 607
16403, 1000, 223, 777
18448, 1000, 561, 438
18960, 1000, 697, 301
18449, 1000, 464, 536
19472, 1000, 643, 357
19984, 1000, 1000, 0
19473, 1000, 533, 467
18450, 1000, 452, 546
18962, 1000, 573, 422
18451, 1000, 322, 678
16404, 1000, 293, 707
16916, 1000, 359, 635
16405, 1000, 210, 785
17428, 1000, 326, 670
17940, 1000, 480, 513
17429, 1000, 244, 751
16406, 1000, 191, 807
16918, 1000, 251, 745
16407, 1000, 0, 1000
20496, 1000, 548, 451
21008, 1000, 643, 354
20497, 1000, 431, 569
21520, 1000, 566, 434
22032, 1000, 733, 267
21521, 1000, 435, 562
20498, 1000, 469, 530
21010, 1000, 545, 454
20499, 1000, 312, 688
22544, 1000, 667, 332
23056, 1000, 774, 222
22545, 1000, 537, 463
23568, 1000, 697, 303
24080, 1000, 1000, 0
23569, 1000, 588, 412
22546, 1000, 552, 445
23058, 1000, 671, 318
22547, 1000, 419, 581
20500, 1000, 410, 590
21012, 1000, 516, 484
20501, 1000, 333, 664
21524, 1000, 456, 542
22036, 1000, 607, 393
21525, 1000, 334, 660
20502, 1000, 286, 714
21014, 1000, 367, 633
20503, 1000, 0, 1000
16408, 1000, 336, 660
16920, 1000, 417, 576
16409, 1000, 201, 798
17432, 1000, 348, 648
17944, 1000, 492, 504
17433, 1000, 251, 749
16410, 1000, 246, 749
16922, 1000, 318, 671
16411, 1000, 119, 881
18456, 1000, 454, 541
18968, 1000, 580, 416
18457, 1000, 347, 653
19480, 1000, 560, 440
19992, 1000, 1000, 0
19481, 1000, 419, 581
18458, 1000, 379, 617
18970, 1000, 470, 510
18459, 1000, 263, 737
16412, 1000, 250, 744
16924, 1000, 325, 666
16413, 1000, 164, 835
17436, 1000, 289, 700
17948, 1000, 390, 596
17437, 1000, 194, 797
16414, 1000, 163, 834
16926, 1000, 216, 773
16415, 1000, 0, 1000
32, 1000, 469, 530
544, 1000, 551, 448
33, 1000, 349, 648
1056, 1000, 510, 489
1568, 1000, 676, 324
1057, 1000, 435, 562
34, 1000, 372, 627
546, 1000, 470, 526
35, 1000, 284, 716
2080, 1000, 521, 478
2592, 1000, 669, 330
2081, 1000, 459, 537
3104, 1000, 658, 339
3616, 1000, 1000, 0
3105, 1000, 598, 399
2082, 1000, 459, 537
2594, 1000, 623, 376
2083, 1000, 392, 606
36, 1000, 296, 704
548, 1000, 391, 609
37, 1000, 190, 809
1060, 1000, 349, 648
1572, 1000, 478, 522
1061, 1000, 244, 750
38, 1000, 201, 799
550, 1000, 304, 696
39, 1000, 0, 1000
4128, 1000, 500, 495
4640, 1000, 649, 350
4129, 1000, 411, 582
5152, 1000, 506, 491
5664, 1000, 707, 293
5153, 1000, 496, 498
4130, 1000, 462, 537
4642, 1000, 611, 384
4131, 1000, 335, 662
6176, 1000, 571, 426
6688, 1000, 752, 245
6177, 1000, 509, 483
7200, 1000, 666, 333
7712, 1000, 1000, 0
7201, 1000, 603, 386
6178, 1000, 541, 454
6690, 1000, 687, 308
6179, 1000, 379, 616
4132, 1000, 343, 656
4644, 1000, 497, 503
4133, 1000, 253, 745
5156, 1000, 413, 582
5668, 1000, 571, 429
5157, 1000, 270, 722
4134, 1000, 265, 735
4646, 1000, 403, 597
4135, 1000, 0, 1000
40, 1000, 288, 710
552, 1000, 409, 590
41, 1000, 244, 754
1064, 1000, 374, 626
1576, 1000, 515, 485
1065, 1000, 267, 733
42, 1000, 304, 696
554, 1000, 404, 596
43, 1000, 170, 830
2088, 1000, 392, 607
2600, 1000, 514, 484
2089, 1000, 302, 698
3112, 1000, 533, 467
3624, 1000, 1000, 0
3113, 1000, 417, 583
2090, 1000, 380, 619
2602, 1000, 527, 471
2091, 1000, 276, 724
44, 1000, 235, 765
556, 1000, 310, 690
45, 1000, 116, 884
1068, 1000, 277, 722
1580, 1000, 432, 568
1069, 1000, 158, 840
46, 1000, 198, 802
558, 1000, 246, 754
47, 1000, 0, 1000
8224, 1000, 586, 413
8736, 1000, 693, 307
8225, 1000, 496, 503
9248, 1000, 649, 349
9760, 1000, 798, 202
9249, 1000, 611, 388
8226, 1000, 542, 456
8738, 1000, 641, 357
8227, 1000, 409, 589
10272, 1000, 688, 308
10784, 1000, 790, 207
10273, 1000, 622, 369
11296, 1000, 805, 194
11808, 1000, 1000, 0
11297, 1000, 745, 252
10274, 1000, 660, 338
10786, 1000, 752, 246
10275, 1000, 532, 459
8228, 1000, 419, 580
8740, 1000, 562, 438
8229, 1000, 288, 709
9252, 1000, 522, 473
9764, 1000, 656, 344
9253, 1000, 414, 581
8230, 1000, 349, 651
8742, 1000, 445, 555
8231, 1000, 0, 1000
12320, 1000, 663, 336
12832, 1000, 791, 208
12321, 1000, 611, 386
13344, 1000, 745, 250
13856, 1000, 889, 111
13345, 1000, 689, 304
12322, 1000, 632, 364
12834, 1000, 766, 231
12323, 1000, 514, 476
14368, 1000, 739, 254
14880, 1000, 835, 159
14369, 1000, 675, 314
15392, 1000, 836, 159
15904, 1000, 1000, 0
15393, 1000, 796, 198
14370, 1000, 684, 305
14882, 1000, 781, 206
14371, 1000, 582, 397
12324, 1000, 509, 488
12836, 1000, 691, 309
12325, 1000, 446, 549
13348, 1000, 636, 362
13860, 1000, 766, 234
13349, 1000, 518, 470
12326, 1000, 444, 556
12838, 1000, 577, 423
12327, 1000, 0, 1000
8232, 1000, 447, 553
8744, 1000, 549, 450
8233, 1000, 346, 653
9256, 1000, 520, 478
9768, 1000, 683, 317
9257, 1000, 440, 553
8234, 1000, 432, 564
8746, 1000, 563, 436
8235, 1000, 292, 708
10280, 1000, 556, 441
10792, 1000, 644, 351
10281, 1000, 468, 532
11304, 1000, 704, 296
11816, 1000, 1000, 0
11305, 1000, 599, 401
10282, 1000, 540, 456
10794, 1000, 655, 341
10283, 1000, 406, 594
8236, 1000, 317, 682
8748, 1000, 458, 542
8237, 1000, 234, 765
9260, 1000, 444, 555
9772, 1000, 594, 406
9261, 1000, 312, 682
8238, 1000, 292, 708
8750, 1000, 387, 613
8239, 1000, 0, 1000
48, 1000, 252, 744
560, 1000, 360, 638
49, 1000, 200, 799
1072, 1000, 353, 645
1584, 1000, 470, 530
1073, 1000, 257, 739
50, 1000, 217, 780
562, 1000, 272, 727
51, 1000, 136, 864
2096, 1000, 322, 677
2608, 1000, 493, 505
2097, 1000, 287, 711
3120, 1000, 429, 564
3632, 1000, 1000, 0
3121, 1000, 391, 600
2098, 1000, 259, 738
2610, 1000, 391, 605
2099, 1000, 218, 779
52, 1000, 144, 855
564, 1000, 232, 768
53, 1000, 111, 887
1076, 1000, 201, 798
1588, 1000, 344, 656
1077, 1000, 178, 821
54, 1000, 96, 904
566, 1000, 144, 856
55, 1000, 0, 1000
4144, 1000, 326, 671
4656, 1000, 474, 524
4145, 1000, 258, 736
5168, 1000, 361, 636
5680, 1000, 538, 462
5169, 1000, 273, 716
4146, 1000, 246, 752
4658, 1000, 385, 608
4147, 1000, 155, 841
6192, 1000, 371, 621
6704, 1000, 571, 425
6193, 1000, 323, 671
7216, 1000, 485, 507
7728, 1000, 1000, 0
7217, 1000, 413, 564
6194, 1000, 285, 708
6706, 1000, 485, 502
6195, 1000, 212, 776
4148, 1000, 191, 807
4660, 1000, 358, 642
4149, 1000, 171, 823
5172, 1000, 243, 754
5684, 1000, 421, 579
5173, 1000, 170, 818
4150, 1000, 120, 880
4662, 1000, 227, 773
4151, 1000, 0, 1000
56, 1000, 0, 1000
568, 1000, 0, 1000
57, 1000, 0, 1000
1080, 1000, 0, 1000
1592, 1000, 0, 1000
1081, 1000, 0, 1000
58, 1000, 0, 1000
570, 1000, 0, 1000
59, 1000, 0, 1000
2104, 1000, 0, 1000
2616, 1000, 0, 1000
2105, 1000, 0, 1000
3128, 1000, 0, 1000
3640, 1000, 0, 0
3129, 1000, 0, 1000
2106, 1000, 0, 1000
2618, 1000, 0, 1000
2107, 1000, 0, 1000
60, 1000, 0, 1000
572, 1000, 0, 1000
61, 1000, 0, 1000
1084, 1000, 0, 1000
1596, 1000, 0, 1000
1085, 1000, 0, 1000
62, 1000, 0, 1000
574, 1000, 0, 1000
63, 1000, 0, 1000
32768, 1000, 590, 409
33280, 1000, 726, 273
32769, 1000, 489, 510
33792, 1000, 649, 349
34304, 1000, 805, 195
33793, 1000, 514, 485
32770, 1000, 515, 485
33282, 1000, 664, 331
32771, 1000, 379, 621
34816, 1000, 710, 290
35328, 1000, 849, 148
34817, 1000, 623, 377
35840, 1000, 772, 225
36352, 1000, 1000, 0
35841, 1000, 689, 310
34818, 1000, 669, 331
35330, 1000, 804, 196
34819, 1000, 510, 490
32772, 1000, 507, 491
33284, 1000, 665, 330
32773, 1000, 376, 620
33796, 1000, 498, 498
34308, 1000, 707, 293
33797, 1000, 381, 612
32774, 1000, 370, 629
33286, 1000, 507, 489
32775, 1000, 0, 1000
36864, 1000, 714, 286
37376, 1000, 1000, 0
36865, 1000, 584, 413
37888, 1000, 695, 303
38400, 1000, 1000, 0
37889, 1000, 653, 345
36866, 1000, 633, 367
37378, 1000, 1000, 0
36867, 1000, 487, 513
38912, 1000, 773, 227
39424, 1000, 1000, 0
38913, 1000, 689, 309
39936, 1000, 784, 216
40448, 1000, 1000, 0
39937, 1000, 684, 314
38914, 1000, 739, 261
39426, 1000, 1000, 0
38915, 1000, 552, 448
36868, 1000, 598, 400
37380, 1000, 1000, 0
36869, 1000, 453, 541
37892, 1000, 583, 414
38404, 1000, 1000, 0
37893, 1000, 485, 504
36870, 1000, 497, 503
37382, 1000, 1000, 0
36871, 1000, 0, 1000
32776, 1000, 539, 458
33288, 1000, 678, 319
32777, 1000, 399, 599
33800, 1000, 559, 437
34312, 1000, 734, 262
33801, 1000, 397, 600
32778, 1000, 503, 497
33290, 1000, 672, 324
32779, 1000, 306, 694
34824, 1000, 667, 333
35336, 1000, 816, 184
34825, 1000, 507, 493
35848, 1000, 712, 288
36360, 1000, 1000, 0
35849, 1000, 559, 441
34826, 1000, 609, 389
35338, 1000, 761, 236
34827, 1000, 404, 596
32780, 1000, 467, 528
33292, 1000, 619, 376
32781, 1000, 295, 704
33804, 1000, 507, 486
34316, 1000, 677, 309
33805, 1000, 318, 673
32782, 1000, 392, 606
33294, 1000, 507, 485
32783, 1000, 0, 1000
40960, 1000, 731, 268
41472, 1000, 848, 151
40961, 1000, 666, 331
41984, 1000, 795, 202
42496, 1000, 888, 110
41985, 1000, 723, 273
40962, 1000, 689, 311
41474, 1000, 769, 230
40963, 1000, 510, 490
43008, 1000, 1000, 0
43520, 1000, 1000, 0
43009, 1000, 1000, 0
44032, 1000, 1000, 0
44544, 1000, 1000, 0
44033, 1000, 1000, 0
43010, 1000, 1000, 0
43522, 1000, 1000, 0
43011, 1000, 1000, 0
40964, 1000, 660, 339
41476, 1000, 749, 243
40965, 1000, 498, 498
41988, 1000, 741, 257
42500, 1000, 807, 187
41989, 1000, 556, 440
40966, 1000, 545, 450
41478, 1000, 645, 352
40967, 1000, 0, 1000
45056, 1000, 847, 152
45568, 1000, 1000, 0
45057, 1000, 771, 228
46080, 1000, 878, 120
46592, 1000, 1000, 0
46081, 1000, 802, 198
45058, 1000, 814, 186
45570, 1000, 1000, 0
45059, 1000, 677, 323
47104, 1000, 1000, 0
47616, 1000, 1000, 0
47105, 1000, 1000, 0
48128, 1000, 1000, 0
48640, 1000, 1000, 0
48129, 1000, 1000, 0
47106, 1000, 1000, 0
47618, 1000, 1000, 0
47107, 1000, 1000, 0
45060, 1000, 761, 238
45572, 1000, 1000, 0
45061, 1000, 641, 356
46084, 1000, 803, 195
46596, 1000, 1000, 0
46085, 1000, 675, 315
45062, 1000, 658, 342
45574, 1000, 1000, 0
45063, 1000, 0, 1000
40968, 1000, 707, 293
41480, 1000, 808, 187
40969, 1000, 510, 486
41992, 1000, 747, 252
42504, 1000, 821, 178
41993, 1000, 579, 410
40970, 1000, 649, 349
41482, 1000, 764, 230
40971, 1000, 440, 560
43016, 1000, 1000, 0
43528, 1000, 1000, 0
43017, 1000, 1000, 0
44040, 1000, 1000, 0
44552, 1000, 1000, 0
44041, 1000, 1000, 0
43018, 1000, 1000, 0
43530, 1000, 1000, 0
43019, 1000, 1000, 0
40972, 1000, 630, 367
41484, 1000, 716, 276
40973, 1000, 450, 538
41996, 1000, 703, 284
42508, 1000, 782, 210
41997, 1000, 510, 467
40974, 1000, 506, 491
41486, 1000, 621, 362
40975, 1000, 0, 1000
32784, 1000, 474, 524
33296, 1000, 622, 377
32785, 1000, 339, 658
33808, 1000, 513, 486
34320, 1000, 681, 317
33809, 1000, 355, 643
32786, 1000, 360, 639
33298, 1000, 496, 499
32787, 1000, 231, 769
34832, 1000, 608, 390
35344, 1000, 767, 233
34833, 1000, 463, 536
35856, 1000, 663, 335
36368, 1000, 1000, 0
35857, 1000, 519, 475
34834, 1000, 504, 495
35346, 1000, 634, 362
34835, 1000, 340, 660
32788, 1000, 361, 634
33300, 1000, 482, 513
32789, 1000, 228, 768
33812, 1000, 363, 629
34324, 1000, 571, 420
33813, 1000, 268, 727
32790, 1000, 226, 774
33302, 1000, 372, 624
32791, 1000, 0, 1000
36880, 1000, 584, 413
37392, 1000, 1000, 0
36881, 1000, 458, 538
37904, 1000, 587, 412
38416, 1000, 1000, 0
37905, 1000, 480, 513
36882, 1000, 477, 523
37394, 1000, 1000, 0
36883, 1000, 331, 669
38928, 1000, 635, 365
39440, 1000, 1000, 0
38929, 1000, 555, 443
39952, 1000, 647, 347
40464, 1000, 1000, 0
39953, 1000, 540, 455
38930, 1000, 530, 470
39442, 1000, 1000, 0
38931, 1000, 406, 594
36884, 1000, 470, 530
37396, 1000, 1000, 0
36885, 1000, 329, 666
37908, 1000, 469, 522
38420, 1000, 1000, 0
37909, 1000, 336, 646
36886, 1000, 334, 666
37398, 1000, 1000, 0
36887, 1000, 0, 1000
32792, 1000, 343, 656
33304, 1000, 504, 491
32793, 1000, 208, 791
33816, 1000, 399, 600
34328, 1000, 568, 423
33817, 1000, 251, 746
32794, 1000, 258, 741
33306, 1000, 400, 593
32795, 1000, 156, 844
34840, 1000, 474, 524
35352, 1000, 653, 345
34841, 1000, 370, 630
35864, 1000, 560, 440
36376, 1000, 1000, 0
35865, 1000, 413, 587
34842, 1000, 412, 583
35354, 1000, 552, 439
34843, 1000, 245, 755
32796, 1000, 313, 684
33308, 1000, 417, 568
32797, 1000, 168, 828
33820, 1000, 317, 672
34332, 1000, 489, 492
33821, 1000, 223, 769
32798, 1000, 174, 825
33310, 1000, 326, 668
32799, 1000, 0, 1000
49152, 1000, 665, 334
49664, 1000, 748, 249
49153, 1000, 508, 492
50176, 1000, 665, 332
50688, 1000, 776, 220
50177, 1000, 559, 438
49154, 1000, 567, 433
49666, 1000, 684, 314
49155, 1000, 409, 591
51200, 1000, 757, 243
51712, 1000, 867, 132
51201, 1000, 707, 293
52224, 1000, 842, 158
52736, 1000, 1000, 0
52225, 1000, 744, 256
51202, 1000, 699, 300
51714, 1000, 810, 187
51203, 1000, 576, 424
49156, 1000, 515, 482
49668, 1000, 658, 339
49157, 1000, 399, 598
50180, 1000, 548, 439
50692, 1000, 706, 283
50181, 1000, 412, 581
49158, 1000, 427, 572
49670, 1000, 520, 474
49159, 1000, 0, 1000
53248, 1000, 776, 224
53760, 1000, 1000, 0
53249, 1000, 709, 291
54272, 1000, 782, 213
54784, 1000, 1000, 0
54273, 1000, 687, 308
53250, 1000, 721, 279
53762, 1000, 1000, 0
53251, 1000, 564, 436
55296, 1000, 800, 200
55808, 1000, 1000, 0
55297, 1000, 734, 266
56320, 1000, 790, 210
56832, 1000, 1000, 0
56321, 1000, 733, 267
55298, 1000, 751, 249
55810, 1000, 1000, 0
55299, 1000, 622, 378
53252, 1000, 695, 304
53764, 1000, 1000, 0
53253, 1000, 537, 457
54276, 1000, 683, 314
54788, 1000, 1000, 0
54277, 1000, 576, 414
53254, 1000, 559, 441
53766, 1000, 1000, 0
53255, 1000, 0, 1000
49160, 1000, 560, 437
49672, 1000, 699, 295
49161, 1000, 445, 550
50184, 1000, 600, 388
50696, 1000, 725, 262
50185, 1000, 428, 565
49162, 1000, 505, 492
49674, 1000, 655, 338
49163, 1000, 311, 689
51208, 1000, 717, 282
51720, 1000, 826, 171
51209, 1000, 549, 451
52232, 1000, 766, 234
52744, 1000, 1000, 0
52233, 1000, 627, 373
51210, 1000, 658, 338
51722, 1000, 795, 197
51211, 1000, 488, 512
49164, 1000, 504, 484
49676, 1000, 609, 377
49165, 1000, 305, 685
50188, 1000, 531, 456
50700, 1000, 680, 294
50189, 1000, 295, 673
49166, 1000, 400, 590
49678, 1000, 505, 471
49167, 1000, 0, 1000
57344, 1000, 801, 199
57856, 1000, 814, 185
57345, 1000, 718, 282
58368, 1000, 823, 176
58880, 1000, 865, 133
58369, 1000, 730, 268
57346, 1000, 741, 257
57858, 1000, 787, 203
57347, 1000, 588, 412
59392, 1000, 1000, 0
59904, 1000, 1000, 0
59393, 1000, 1000, 0
60416, 1000, 1000, 0
60928, 1000, 1000, 0
60417, 1000, 1000, 0
59394, 1000, 1000, 0
