25612, 0.2947
26124, 0.2104
25613, 0.4796
24590, 0.4729
25102, 0.397
24591, 1
16400, 0.577
16912, 0.5105
16401, 0.695
17424, 0.5381
17936, 0.398
17425, 0.6458
16402, 0.6771
16914, 0.6065
16403, 0.7992
18448, 0.4151
18960, 0.3175
18449, 0.5355
19472, 0.3289
19984, 0
19473, 0.4369
18450, 0.5209
18962, 0.4231
18451, 0.6642
16404, 0.6894
16916, 0.6213
16405, 0.7865
17428, 0.6467
17940, 0.521
17429, 0.7471
16406, 0.7949
16918, 0.7485
16407, 1
20496, 0.4477
21008, 0.3406
20497, 0.567
21520, 0.4263
22032, 0.2929
21521, 0.5433
20498, 0.5612
21010, 0.449
20499, 0.6835
22544, 0.3377
23056, 0.2124
22545, 0.4618
23568, 0.2878
24080, 0
23569, 0.4095
22546, 0.4447
23058, 0.3114
22547, 0.5948
20500, 0.5666
21012, 0.4612
20501, 0.6693
21524, 0.5421
22036, 0.4094
21525, 0.6591
20502, 0.6817
21014, 0.5843
20503, 1
16408, 0.6824
16920, 0.6143
16409, 0.7919
17432, 0.6407
17944, 0.5232
17433, 0.7605
16410, 0.7521
16922, 0.6903
16411, 0.8788
18456, 0.5225
18968, 0.4234
18457, 0.6655
19480, 0.4302
19992, 0
19481, 0.5747
18458, 0.6092
18970, 0.5045
18459, 0.7522
16412, 0.737
16924, 0.6833
16413, 0.8261
17436, 0.692
17948, 0.5844
17437, 0.7959
16414, 0.8278
16926, 0.7737
16415, 1
32, 0.566
544, 0.4535
33, 0.6346
1056, 0.4947
1568, 0.3523
1057, 0.5818
34, 0.6068
546, 0.5152
35, 0.713
2080, 0.4587
2592, 0.3176
2081, 0.533
3104, 0.3529
3616, 0
3105, 0.4158
2082, 0.507
2594, 0.3701
2083, 0.6232
36, 0.7058
548, 0.6167
37, 0.7859
1060, 0.6565
1572, 0.4988
1061, 0.7371
38, 0.7801
550, 0.7064
39, 1
4128, 0.5003
4640, 0.343
4129, 0.5729
5152, 0.4378
5664, 0.2625
5153, 0.5275
4130, 0.5362
4642, 0.3948
4131, 0.6606
6176, 0.4184
6688, 0.2597
6177, 0.4914
7200, 0.3425
7712, 0
7201, 0.3953
6178, 0.4726
6690, 0.2948
6179, 0.5945
4132, 0.6486
4644, 0.504
4133, 0.7477
5156, 0.6105
5668, 0.4056
5157, 0.7099
4134, 0.7285
4646, 0.5895
4135, 1
40, 0.6769
552, 0.5897
41, 0.7695
1064, 0.6214
1576, 0.4725
1065, 0.7226
42, 0.6934
554, 0.6067
43, 0.8077
2088, 0.5845
2600, 0.4702
2089, 0.6902
3112, 0.4732
3624, 0
3113, 0.5737
2090, 0.6079
2602, 0.4661
2091, 0.7325
44, 0.7716
556, 0.6869
45, 0.8696
1068, 0.7207
1580, 0.5758
1069, 0.8279
46, 0.8062
558, 0.7382
47, 1
8224, 0.4259
8736, 0.307
8225, 0.5049
9248, 0.317
9760, 0.1984
9249, 0.3832
8226, 0.4727
8738, 0.3443
8227, 0.5939
10272, 0.3154
10784, 0.2109
10273, 0.3748
11296, 0.1914
11808, 0
11297, 0.252
10274, 0.3522
10786, 0.2518
10275, 0.477
8228, 0.5812
8740, 0.4698
8229, 0.6899
9252, 0.481
9764, 0.3294
9253, 0.5729
8230, 0.6691
8742, 0.5617
8231, 1
12320, 0.3144
12832, 0.2029
12321, 0.3832
13344, 0.2406
13856, 0.1254
13345, 0.2919
12322, 0.3656
12834, 0.2301
12323, 0.4861
14368, 0.263
14880, 0.1778
14369, 0.3133
15392, 0.1685
15904, 0
15393, 0.2147
14370, 0.3002
14882, 0.1969
14371, 0.3993
12324, 0.4773
12836, 0.3351
12325, 0.5712
13348, 0.392
13860, 0.2419
13349, 0.4851
12326, 0.5716
12838, 0.4262
12327, 1
8232, 0.5525
8744, 0.4385
8233, 0.6633
9256, 0.4406
9768, 0.3143
9257, 0.553
8234, 0.5653
8746, 0.4474
8235, 0.7143
10280, 0.4449
10792, 0.3298
10281, 0.5387
11304, 0.3175
11816, 0
11305, 0.4177
10282, 0.4445
10794, 0.3369
10283, 0.6024
8236, 0.6513
8748, 0.5468
8237, 0.7868
9260, 0.5463
9772, 0.4105
9261, 0.6819
8238, 0.709
8750, 0.6066
8239, 1
48, 0.7417
560, 0.6418
49, 0.7867
1072, 0.684
1584, 0.5201
1073, 0.7392
50, 0.8117
562, 0.7186
51, 0.8726
2096, 0.6466
2608, 0.5019
2097, 0.7094
3120, 0.5218
3632, 0
3121, 0.5932
2098, 0.7346
2610, 0.5941
2099, 0.8009
52, 0.8486
564, 0.7732
53, 0.8748
1076, 0.8039
1588, 0.668
1077, 0.828
54, 0.9163
566, 0.8608
55, 1
4144, 0.6786
4656, 0.5206
4145, 0.7377
5168, 0.6356
5680, 0.4491
5169, 0.6984
4146, 0.756
4658, 0.6084
4147, 0.8297
6192, 0.6111
6704, 0.417
6193, 0.6776
7216, 0.5138
7728, 0
7217, 0.5782
6194, 0.686
6706, 0.4986
6195, 0.778
4148, 0.7947
4660, 0.66
4149, 0.8282
5172, 0.7656
5684, 0.5713
5173, 0.7913
4150, 0.8742
4662, 0.747
4151, 1
56, 1
568, 1
57, 1
1080, 1
1592, 1
1081, 1
58, 1
570, 1
59, 1
2104, 1
2616, 1
2105, 1
3128, 1
3640, 0
3129, 1
2106, 1
2618, 1
2107, 1
60, 1
572, 1
61, 1
1084, 1
1596, 1
1085, 1
62, 1
574, 1
63, 1
32768, 0.406
33280, 0.2664
32769, 0.4924
33792, 0.3651
34304, 0.2033
33793, 0.4689
32770, 0.4652
33282, 0.3277
32771, 0.6213
34816, 0.2692
35328, 0.1524
34817, 0.3682
35840, 0.2274
36352, 0
35841, 0.3055
34818, 0.3366
35330, 0.1997
34819, 0.4887
32772, 0.5085
33284, 0.357
32773, 0.6439
33796, 0.4574
34308, 0.2792
33797, 0.6126
32774, 0.6255
33286, 0.4804
32775, 1
36864, 0.2922
37376, 0
36865, 0.3909
37888, 0.2778
38400, 0
37889, 0.3648
36866, 0.3498
37378, 0
36867, 0.5028
38912, 0.2337
39424, 0
38913, 0.3242
39936, 0.2275
40448, 0
39937, 0.3093
38914, 0.2815
39426, 0
38915, 0.4299
36868, 0.3935
37380, 0
36869, 0.5172
37892, 0.3673
38404, 0
37893, 0.5144
36870, 0.5026
37382, 0
36871, 1
32776, 0.4637
33288, 0.3249
32777, 0.6179
33800, 0.4289
34312, 0.2518
33801, 0.5841
32778, 0.5005
33290, 0.3642
32779, 0.7076
34824, 0.3349
35336, 0.193
34825, 0.4954
35848, 0.28
36360, 0
35849, 0.4314
34826, 0.3689
35338, 0.2353
34827, 0.5666
32780, 0.5363
33292, 0.3939
32781, 0.7102
33804, 0.4885
34316, 0.3066
33805, 0.6732
32782, 0.6266
33294, 0.4895
32783, 1
40960, 0.2483
41472, 0.1629
40961, 0.3357
41984, 0.208
42496, 0.1274
41985, 0.284
40962, 0.3128
41474, 0.2102
40963, 0.4571
43008, 0
43520, 0
43009, 0
44032, 0
44544, 0
44033, 0
43010, 0
43522, 0
43011, 0
40964, 0.3463
41476, 0.2396
40965, 0.485
41988, 0.2822
42500, 0.1874
41989, 0.424
40966, 0.4617
41478, 0.3493
40967, 1
45056, 0.1482
45568, 0
45057, 0.2226
46080, 0.1312
46592, 0
46081, 0.1955
45058, 0.1992
45570, 0
45059, 0.3415
47104, 0
47616, 0
47105, 0
48128, 0
48640, 0
48129, 0
47106, 0
47618, 0
47107, 0
45060, 0.2245
45572, 0
45061, 0.3524
46084, 0.1872
46596, 0
46085, 0.3067
45062, 0.3352
45574, 0
45063, 1
40968, 0.3117
41480, 0.2082
40969, 0.4579
41992, 0.2584
42504, 0.1695
41993, 0.3962
40970, 0.3511
41482, 0.2431
40971, 0.5539
43016, 0
43528, 0
43017, 0
44040, 0
44552, 0
44041, 0
43018, 0
43530, 0
43019, 0
40972, 0.3711
41484, 0.2644
40973, 0.5614
41996, 0.3089
42508, 0.2179
41997, 0.4851
40974, 0.4755
41486, 0.3608
40975, 1
32784, 0.54
33296, 0.382
32785, 0.6585
33808, 0.4939
34320, 0.3157
33809, 0.6288
32786, 0.6424
33298, 0.4973
32787, 0.7779
34832, 0.4004
35344, 0.2486
34833, 0.529
35856, 0.3397
36368, 0
35857, 0.4626
34834, 0.5055
35346, 0.3575
34835, 0.6554
32788, 0.6592
33300, 0.5071
32789, 0.7602
33812, 0.613
34324, 0.4318
33813, 0.7249
32790, 0.782
33302, 0.6462
32791, 1
36880, 0.4131
37392, 0
36881, 0.5343
37904, 0.4111
38416, 0
37905, 0.5205
36882, 0.5297
37394, 0
36883, 0.6723
38928, 0.34
39440, 0
38929, 0.4552
39952, 0.3433
40464, 0
39953, 0.4549
38930, 0.4487
39442, 0
38931, 0.5828
36884, 0.5386
37396, 0
36885, 0.6572
37908, 0.5245
38420, 0
37909, 0.6388
36886, 0.6669
37398, 0
36887, 1
32792, 0.65
33304, 0.4944
32793, 0.7735
33816, 0.6108
34328, 0.4289
33817, 0.756
32794, 0.7305
33306, 0.5938
32795, 0.8555
34840, 0.5101
35352, 0.3572
34841, 0.6516
35864, 0.4518
36376, 0
35865, 0.5873
34842, 0.595
35354, 0.44
34843, 0.74
32796, 0.7124
33308, 0.5655
32797, 0.8068
33820, 0.6829
34332, 0.4879
33821, 0.7746
32798, 0.8062
33310, 0.6733
32799, 1
49152, 0.3664
49664, 0.2495
49153, 0.4595
50176, 0.337
50688, 0.2028
50177, 0.4289
49154, 0.4259
49666, 0.3219
49155, 0.5826
51200, 0.2286
51712, 0.1276
51201, 0.3152
52224, 0.1855
52736, 0
52225, 0.2631
51202, 0.2921
51714, 0.1742
51203, 0.4149
49156, 0.4569
49668, 0.3462
49157, 0.598
50180, 0.4355
50692, 0.2753
50181, 0.5757
49158, 0.583
49670, 0.4613
49159, 1
53248, 0.2309
53760, 0
53249, 0.3113
54272, 0.2302
54784, 0
54273, 0.3125
53250, 0.2872
53762, 0
53251, 0.4224
55296, 0.191
55808, 0
55297, 0.2666
56320, 0.1988
56832, 0
56321, 0.2669
55298, 0.2407
55810, 0
55299, 0.3731
53252, 0.308
53764, 0
53253, 0.4429
54276, 0.307
54788, 0
54277, 0.4449
53254, 0.4264
53766, 0
53255, 1
49160, 0.4255
49672, 0.3093
49161, 0.5866
50184, 0.3973
50696, 0.2491
50185, 0.5469
49162, 0.4765
49674, 0.3545
49163, 0.6683
51208, 0.2813
51720, 0.1647
51209, 0.4221
52232, 0.2379
52744, 0
52233, 0.3705
51210, 0.3289
51722, 0.1982
51211, 0.5066
49164, 0.4946
49676, 0.373
49165, 0.6796
50188, 0.4596
50700, 0.3146
50189, 0.6408
49166, 0.5902
49678, 0.4626
49167, 1
57344, 0.206
57856, 0.1632
57345, 0.2841
58368, 0.1652
58880, 0.1272
58369, 0.2328
57346, 0.2591
57858, 0.2054
57347, 0.4018
59392, 0
59904, 0
59393, 0
60416, 0
60928, 0
60417, 0
59394, 0
59906, 0
59395, 0
57348, 0.2846
57860, 0.2224
57349, 0.4293
58372, 0.2344
58884, 0.1884
58373, 0.3613
57350, 0.4052
57862, 0.3518
57351, 1
61440, 0
61952, 0
61441, 0
62464, 0
62976, 0
62465, 0
61442, 0
61954, 0
61443, 0
63488, 0
64000, 0
63489, 0
64512, 0
65024, 0
64513, 0
63490, 0
64002, 0
63491, 0
61444, 0
61956, 0
61445, 0
62468, 0
62980, 0
62469, 0
61446, 0
61958, 0
61447, 0
57352, 0.2521
57864, 0.2137
57353, 0.3957
58376, 0.2103
58888, 0.1645
58377, 0.3468
57354, 0.2906
57866, 0.2479
57355, 0.4981
59400, 0
59912, 0
59401, 0
60424, 0
60936, 0
60425, 0
59402, 0
59914, 0
59403, 0
57356, 0.3208
57868, 0.2613
57357, 0.4903
58380, 0.2572
58892, 0.1973
58381, 0.4208
57358, 0.4036
57870, 0.335
57359, 1
49168, 0.4979
49680, 0.3802
49169, 0.6203
50192, 0.4699
50704, 0.3051
50193, 0.5938
49170, 0.6112
49682, 0.4834
49171, 0.7468
51216, 0.3403
51728, 0.2117
51217, 0.4596
52240, 0.2828
52752, 0
52241, 0.403
51218, 0.4479
51730, 0.3148
51219, 0.5834
49172, 0.6177
49684, 0.5016
49173, 0.7288
50196, 0.5881
50708, 0.4203
50197, 0.7034
49174, 0.7454
49686, 0.6311
49175, 1
53264, 0.3407
53776, 0
53265, 0.4585
54288, 0.3479
54800, 0
54289, 0.4546
53266, 0.4488
53778, 0
53267, 0.589
55312, 0.2898
55824, 0
55313, 0.4034
56336, 0.2906
56848, 0
56337, 0.4041
55314, 0.4057
55826, 0
55315, 0.5263
53268, 0.459
53780, 0
53269, 0.5747
54292, 0.4504
54804, 0
54293, 0.5599
53270, 0.5892
53782, 0
53271, 1
49176, 0.6097
49688, 0.4899
49177, 0.7477
50200, 0.5828
50712, 0.4178
50201, 0.7209
49178, 0.696
49690, 0.5648
49179, 0.8375
51224, 0.4494
51736, 0.3139
51225, 0.5882
52248, 0.402
52760, 0
52249, 0.5273
51226, 0.5252
51738, 0.3816
51227, 0.6909
49180, 0.6794
49692, 0.5549
49181, 0.7754
50204, 0.6399
50716, 0.4585
50205, 0.7397
49182, 0.7837
49694, 0.6713
49183, 1
32800, 0.4607
33312, 0.3195
32801, 0.5374
33824, 0.4255
34336, 0.253
33825, 0.4929
32802, 0.5158
33314, 0.359
32803, 0.626
34848, 0.3421
35360, 0.2042
34849, 0.3847
35872, 0.2775
36384, 0
35873, 0.3333
34850, 0.374
35362, 0.2375
34851, 0.4951
32804, 0.6168
33316, 0.4893
32805, 0.7164
33828, 0.5818
34340, 0.4007
33829, 0.6743
32806, 0.7031
33318, 0.5755
32807, 1
36896, 0.3515
37408, 0
36897, 0.4174
37920, 0.3307
38432, 0
37921, 0.4053
36898, 0.3952
37410, 0
36899, 0.5142
38944, 0.2824
39456, 0
38945, 0.3349
39968, 0.2857
40480, 0
39969, 0.3381
38946, 0.3257
39458, 0
38947, 0.4297
36900, 0.5006
37412, 0
36901, 0.5922
37924, 0.4864
38436, 0
37925, 0.5855
36902, 0.602
37414, 0
36903, 1
32808, 0.5928
33320, 0.4392
32809, 0.6866
33832, 0.5493
34344, 0.3827
33833, 0.6616
32810, 0.6086
33322, 0.4647
32811, 0.7329
34856, 0.4644
35368, 0.3139
34857, 0.5567
35880, 0.4035
36392, 0
35881, 0.4941
34858, 0.4713
35370, 0.3238
34859, 0.6169
32812, 0.691
33324, 0.5564
32813, 0.808
33836, 0.6556
34348, 0.4777
33837, 0.7818
32814, 0.7418
33326, 0.6078
32815, 1
40992, 0.3126
41504, 0.2185
40993, 0.3756
42016, 0.2509
42528, 0.1698
42017, 0.3104
40994, 0.3543
41506, 0.2477
40995, 0.4705
43040, 0
43552, 0
43041, 0
44064, 0
44576, 0
44065, 0
43042, 0
43554, 0
43043, 0
40996, 0.4682
41508, 0.3607
40997, 0.5582
42020, 0.3932
42532, 0.2949
42021, 0.4941
40998, 0.5526
41510, 0.4391
40999, 1
45088, 0.1987
45600, 0
45089, 0.2428
46112, 0.1682
46624, 0
46113, 0.2155
45090, 0.2277
45602, 0
45091, 0.3424
47136, 0
47648, 0
47137, 0
48160, 0
48672, 0
48161, 0
47138, 0
47650, 0
47139, 0
45092, 0.3352
45604, 0
45093, 0.427
46116, 0.2928
46628, 0
46117, 0.3841
45094, 0.4225
45606, 0
45095, 1
41000, 0.4326
41512, 0.3346
41001, 0.5458
42024, 0.3702
42536, 0.2719
42025, 0.4709
41002, 0.4565
41514, 0.3369
41003, 0.5961
43048, 0
43560, 0
43049, 0
44072, 0
44584, 0
44073, 0
43050, 0
43562, 0
43051, 0
41004, 0.5497
41516, 0.4186
41005, 0.6716
42028, 0.4693
42540, 0.3678
42029, 0.6002
41006, 0.5868
41518, 0.4808
41007, 1
32816, 0.6481
33328, 0.5034
32817, 0.7126
33840, 0.6166
34352, 0.426
33841, 0.6803
32818, 0.7362
33330, 0.5864
32819, 0.8099
34864, 0.5121
35376, 0.3549
34865, 0.5763
35888, 0.452
36400, 0
35889, 0.5154
34866, 0.6038
35378, 0.4401
34867, 0.692
32820, 0.782
33332, 0.6499
32821, 0.81
33844, 0.7535
34356, 0.5776
33845, 0.7752
32822, 0.8603
33334, 0.7316
32823, 1
36912, 0.5205
37424, 0
36913, 0.6061
37936, 0.5164
38448, 0
37937, 0.5836
36914, 0.6128
37426, 0
36915, 0.7076
38960, 0.4475
39472, 0
38961, 0.5167
39984, 0.4415
40496, 0
39985, 0.5187
38962, 0.5335
39474, 0
38963, 0.6312
36916, 0.6601
37428, 0
36917, 0.6984
37940, 0.6471
38452, 0
37941, 0.6737
36918, 0.7568
37430, 0
36919, 1
32824, 1
33336, 1
32825, 1
33848, 1
34360, 1
33849, 1
32826, 1
33338, 1
32827, 1
34872, 1
35384, 1
34873, 1
35896, 1
36408, 0
35897, 1
34874, 1
35386, 1
34875, 1
32828, 1
33340, 1
32829, 1
33852, 1
34364, 1
33853, 1
32830, 1
33342, 1
32831, 1
64, 0.5974
576, 0.4987
65, 0.735
1088, 0.5461
1600, 0.3855
1089, 0.6759
66, 0.6329
578, 0.5377
67, 0.7949
2112, 0.5044
2624, 0.3556
2113, 0.6367
3136, 0.3929
3648, 0
3137, 0.5183
2114, 0.5318
2626, 0.3973
2115, 0.7199
68, 0.7199
580, 0.6351
69, 0.8472
1092, 0.6692
1604, 0.5157
1093, 0.7939
70, 0.7678
582, 0.6851
71, 1
4160, 0.537
4672, 0.3778
4161, 0.6781
5184, 0.4919
5696, 0.2977
5185, 0.6167
4162, 0.5695
4674, 0.4131
4163, 0.7439
6208, 0.4658
6720, 0.2748
6209, 0.6089
7232, 0.373
7744, 0
7233, 0.5064
6210, 0.4912
6722, 0.3092
6211, 0.678
4164, 0.6627
4676, 0.5174
4165, 0.8
5188, 0.6154
5700, 0.4257
5189, 0.7664
4166, 0.711
4678, 0.5804
4167, 1
72, 0.7042
584, 0.6218
73, 1
1096, 0.6586
1608, 0.4996
1097, 1
74, 0.7185
586, 0.6243
75, 1
2120, 0.6219
2632, 0.468
2121, 1
3144, 0.4999
3656, 0
3145, 1
2122, 0.6312
2634, 0.4946
2123, 1
76, 0.775
588, 0.6943
77, 1
1100, 0.7145
1612, 0.5777
1101, 1
78, 0.7675
590, 0.6895
79, 1
8256, 0.4571
8768, 0.3425
8257, 0.6045
9280, 0.3471
9792, 0.2183
9281, 0.4872
8258, 0.498
8770, 0.3698
8259, 0.6824
10304, 0.3263
10816, 0.239
10305, 0.4797
11328, 0.2265
11840, 0
11329, 0.3399
10306, 0.3719
10818, 0.2616
10307, 0.5673
8260, 0.5974
8772, 0.4738
8261, 0.7516
9284, 0.4816
9796, 0.3487
9285, 0.6416
8262, 0.6584
8774, 0.5411
8263, 1
12352, 0.3567
12864, 0.2264
12353, 0.4998
13376, 0.267
13888, 0.1417
13377, 0.4064
12354, 0.3928
12866, 0.2489
12355, 0.5749
14400, 0.274
14912, 0.1875
14401, 0.4259
15424, 0.1863
15936, 0
15425, 0.306
14402, 0.3159
14914, 0.2144
14403, 0.4903
12356, 0.4826
12868, 0.3497
12357, 0.634
13380, 0.3974
13892, 0.2519
13381, 0.5562
12358, 0.5476
12870, 0.4074
12359, 1
8264, 0.5884
8776, 0.4652
8265, 1
9288, 0.4719
9800, 0.3369
9289, 1
8266, 0.5962
8778, 0.461
8267, 1
10312, 0.4569
10824, 0.3442
10313, 1
11336, 0.3334
11848, 0
11337, 1
10314, 0.4772
10826, 0.3472
10315, 1
8268, 0.6576
8780, 0.5463
8269, 1
9292, 0.5526
9804, 0.4156
9293, 1
8270, 0.6655
8782, 0.536
8271, 1
80, 0.7457
592, 0.659
81, 0.834
1104, 0.6879
1616, 0.5297
1105, 0.7877
82, 0.7968
594, 0.7217
83, 0.8697
2128, 0.6634
2640, 0.507
2129, 0.767
3152, 0.5344
3664, 0
3153, 0.6412
2130, 0.7175
2642, 0.5806
2131, 0.8063
84, 1
596, 1
85, 1
1108, 1
1620, 1
1109, 1
86, 1
598, 1
87, 1
4176, 0.6913
4688, 0.5367
4177, 0.7758
5200, 0.6425
5712, 0.4502
5201, 0.7492
4178, 0.7414
4690, 0.6022
4179, 0.8265
6224, 0.6143
6736, 0.4303
6225, 0.727
7248, 0.5276
7760, 0
7249, 0.625
6226, 0.6825
6738, 0.4935
6227, 0.7728
4180, 1
4692, 1
4181, 1
5204, 1
5716, 1
5205, 1
4182, 1
4694, 1
4183, 1
88, 0.8539
600, 0.7755
89, 1
1112, 0.8007
1624, 0.6702
1113, 1
90, 0.8716
602, 0.8083
91, 1
2136, 0.7686
2648, 0.6413
2137, 1
3160, 0.6593
3672, 0
3161, 1
2138, 0.8108
2650, 0.6806
2139, 1
92, 1
604, 1
93, 1
1116, 1
1628, 1
1117, 1
94, 1
606, 1
95, 1
16448, 0.5362
16960, 0.4604
16449, 0.6776
17472, 0.4928
17984, 0.377
17473, 0.6321
16450, 0.5715
16962, 0.5031
16451, 0.7335
18496, 0.3759
19008, 0.286
18497, 0.5332
19520, 0.2982
20032, 0
19521, 0.4206
18498, 0.4166
19010, 0.3172
18499, 0.5865
16452, 0.6661
